event_id	pos_id	mse_n	exon	intron	strand	gene_id	gene_name	label	ref_junction	ref_PSI	alt_junction	alt_PSI	dPSI	OR_junction	p_junction	p_maximum	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
MSE_884	MSE@chr13@14057796-14057888;14060963-14061007@14055220-14063206	2	chr13:14057796-14057888;chr13:14060963-14061007	chr13:14055220-14057796;chr13:14057888-14060963;chr13:14061007-14063206;chr13:14055220-14063206	-	ENSMUSG00000021302	Ggps1	annotated	801;0;0;130	0.672544080604534	710;0;5;112	0.6803044719314938	0.007760391326959826	0.9719609967497291;nan;0.0	0.8896802171894829;1.0;0.02277879475571827	1.0	1.0	No	0.6029411764705883	0.7535714285714286	0.5988857938718664	0.6376404494382023	0.8008298755186722	0.6497797356828194	0.5774525313682957
MSE_885	MSE@chr13@15478000-15478164;15548400-15548642@15463408-15613779	2	chr13:15478000-15478164;chr13:15548400-15548642	chr13:15463408-15478000;chr13:15478164-15548400;chr13:15548642-15613779;chr13:15463408-15613779	+	ENSMUSG00000021318	Gli3	annotated	49;168;247;0	1.0	95;265;346;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_886	MSE@chr13@17671701-17671774;17672551-17672602@17662824-17694639	2	chr13:17671701-17671774;chr13:17672551-17672602	chr13:17662824-17671701;chr13:17671774-17672551;chr13:17672602-17694639;chr13:17662824-17694639	-	ENSMUSG00000055137	Sugct	annotated	401;413;282;30	0.924114671163575	276;181;198;9	0.9604105571847508	0.03629588602117573	0.4358695652173913;0.6845303867403315;0.42727272727272725	0.02911525578784959;0.372304723606916;0.02724740987347101	0.372304723606916	1.0	No	1.0	0.6484375	1.0	0.9183673469387755	1.0	0.9611398963730569	0.5810213439947535
MSE_887	MSE@chr13@19389582-19389668;19390973-19391097@19376661-19395704	2	chr13:19389582-19389668;chr13:19390973-19391097	chr13:19376661-19389582;chr13:19389668-19390973;chr13:19391097-19395704;chr13:19376661-19395704	-	ENSMUSG00000003062	Stard3nl	annotated	0;0;0;437	0.0	0;0;0;310	0.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MSE_894	MSE@chr13@23706767-23707066;23708028-23708291@23706136-23710627	2	chr13:23706767-23707066;chr13:23708028-23708291	chr13:23706136-23706767;chr13:23707066-23708028;chr13:23708291-23710627;chr13:23706136-23710627	-	ENSMUSG00000006611	Hfe	annotated	975;709;261;0	1.0	521;366;370;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_895	MSE@chr13@24019564-24019713;24020047-24020071@24013460-24022496	2	chr13:24019564-24019713;chr13:24020047-24020071	chr13:24013460-24019564;chr13:24019713-24020047;chr13:24020071-24022496;chr13:24013460-24022496	-	ENSMUSG00000021338	Carmil1	annotated	222;0;9;272	0.22063037249283668	296;4;8;185	0.35689455388180763	0.13626418138897095	0.5101102941176471;0.0;0.7651654411764706	2.661531799905829e-07;0.027722812238605954;0.6212535817144355	0.6212535817144355	1.0	No	0.21311475409836064	0.3048016701461378	0.10185185185185185	0.35714285714285715	0.3793103448275862	0.3424657534246575	0.11651593549348037
MSE_897	MSE@chr13@28669782-28669994;28711117-28711208@28668704-28772619	2	chr13:28669782-28669994;chr13:28711117-28711208	chr13:28668704-28669782;chr13:28669994-28711117;chr13:28711208-28772619;chr13:28668704-28772619	-	ENSMUSG00000085936	2610307P16Rik	unannotated	112;15;15;22	0.6826923076923076	60;31;10;13	0.7214285714285714	0.03873626373626382	1.103030303030303;0.2859237536656892;0.8863636363636364	0.8470243299778311;0.007915180903232837;1.0	1.0	1.0	No	1.0	0.625	0.578512396694215	0.5975609756097561	1.0	0.4	0.7729678049665754
MSE_898	MSE@chr13@28669782-28669994;28730391-28730503@28668704-28772619	2	chr13:28669782-28669994;chr13:28730391-28730503	chr13:28668704-28669782;chr13:28669994-28730391;chr13:28730503-28772619;chr13:28668704-28772619	-	ENSMUSG00000085936	2610307P16Rik	unannotated	112;106;226;22	0.8705882352941177	60;32;89;13	0.8227272727272726	-0.04786096256684502	1.103030303030303;1.9573863636363635;1.5005107252298264	0.8470243299778311;0.12950600846861582;0.32651757954225014	0.8470243299778311	1.0	No	1.0	0.906832298136646	0.8391167192429022	0.725	1.0	0.8536585365853658	0.5848264933268518
MSE_904	MSE@chr13@3548514-3548549;3548863-3548970@3538343-3550989	2	chr13:3548514-3548549;chr13:3548863-3548970	chr13:3538343-3548514;chr13:3548549-3548863;chr13:3548970-3550989;chr13:3538343-3550989	+	ENSMUSG00000021218	Gdi2	annotated	0;0;5746;0	1.0	0;20;4427;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_905	MSE@chr13@36148361-36148444;36204509-36205141@36118005-36232122	2	chr13:36148361-36148444;chr13:36204509-36205141	chr13:36118005-36148361;chr13:36148444-36204509;chr13:36205141-36232122;chr13:36118005-36232122	+	ENSMUSG00000021420	Fars2	annotated	32;356;3238;61	0.9519558939354161	25;69;1668;24	0.960741548527808	0.00878565459239189	0.5036065573770492;2.029935851746258;0.7637693124189173	0.07170394843412341;0.013218597727412865;0.29911342951514536	0.29911342951514536	1.0	No	0.9671132764920828	0.9856028794241152	0.9000757002271007	1.0	0.9849246231155779	0.9190184049079756	0.660185672158851
MSE_906	MSE@chr13@3642065-3642252;3643475-3643625@3634175-3644916	2	chr13:3642065-3642252;chr13:3643475-3643625	chr13:3634175-3642065;chr13:3642252-3643475;chr13:3643625-3644916;chr13:3634175-3644916	+	ENSMUSG00000033781	Asb13	annotated	469;766;556;0	1.0	464;552;375;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_907	MSE@chr13@37928123-37928312;37929558-37932489@37916595-37946857	2	chr13:37928123-37928312;chr13:37929558-37932489	chr13:37916595-37928123;chr13:37928312-37929558;chr13:37932489-37946857;chr13:37916595-37946857	+	ENSMUSG00000039087	Rreb1	annotated	48;18;37;0	1.0	51;46;95;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
MSE_908	MSE@chr13@37928123-37928312;37929558-37932489;37941543-37941704@37916595-37946857	3	chr13:37928123-37928312;chr13:37929558-37932489;chr13:37941543-37941704	chr13:37916595-37928123;chr13:37928312-37929558;chr13:37932489-37941543;chr13:37941704-37946857;chr13:37916595-37946857	+	ENSMUSG00000039087	Rreb1	annotated	48;18;31;12;0	1.0	51;46;18;19;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_909	MSE@chr13@37979743-37979806;37983095-37983109@37967483-37983393	2	chr13:37979743-37979806;chr13:37983095-37983109	chr13:37967483-37979743;chr13:37979806-37983095;chr13:37983109-37983393;chr13:37967483-37983393	-	ENSMUSG00000021427	Ssr1	annotated	0;91;110;0	1.0	0;111;105;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_910	MSE@chr13@38045273-38045315;38046851-38046907@38043978-38047245	2	chr13:38045273-38045315;chr13:38046851-38046907	chr13:38043978-38045273;chr13:38045315-38046851;chr13:38046907-38047245;chr13:38043978-38047245	+	ENSMUSG00000021428	Riok1	annotated	289;0;0;73	0.5688976377952756	222;0;0;58	0.5606060606060606	-0.008291577189215027	1.0343082808836233;nan;nan	0.9213903237954502;1.0;1.0	1.0	1.0	No	1.0	0.5189873417721519	0.47761194029850745	0.6162790697674418	0.5063291139240506	0.5855263157894737	0.6266452156635428
MSE_914	MSE@chr13@43434814-43434981;43436090-43436142@43430470-43461712	2	chr13:43434814-43434981;chr13:43436090-43436142	chr13:43430470-43434814;chr13:43434981-43436090;chr13:43436142-43461712;chr13:43430470-43461712	-	ENSMUSG00000038546	Ranbp9	annotated	395;379;224;25	0.9301025163094129	461;400;275;20	0.9498327759197325	0.0197302596103196	0.6854663774403471;0.758;0.6516363636363637	0.2242914163528636;0.4436470889564289;0.21116181843957854	0.4436470889564289	1.0	No	0.9002557544757034	0.9251559251559252	1.0	0.9853658536585366	1.0	0.8622448979591836	0.8964927516316876
MSE_916	MSE@chr13@44758849-44759018;44823380-44823515@44731916-44848280	2	chr13:44758849-44759018;chr13:44823380-44823515	chr13:44731916-44758849;chr13:44759018-44823380;chr13:44823515-44848280;chr13:44731916-44848280	+	ENSMUSG00000038518	Jarid2	annotated	0;0;157;0	1.0	2;2;141;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_917	MSE@chr13@46609596-46609739;46610064-46610149;46615250-46615355@46560581-46635621	3	chr13:46609596-46609739;chr13:46610064-46610149;chr13:46615250-46615355	chr13:46560581-46609596;chr13:46609739-46610064;chr13:46610149-46615250;chr13:46615355-46635621;chr13:46560581-46635621	+	ENSMUSG00000021373	Cap2	annotated	1778;1842;1399;1610;0	1.0	1960;1652;1530;1471;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_918	MSE@chr13@46780626-46780664;46785246-46785392@46778993-46786513	2	chr13:46780626-46780664;chr13:46785246-46785392	chr13:46778993-46780626;chr13:46780664-46785246;chr13:46785392-46786513;chr13:46778993-46786513	-	ENSMUSG00000021375	Kif13a	annotated	5;5;93;0	1.0	10;14;187;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0		1.0	1.0	1.0	
MSE_919	MSE@chr13@47068464-47068635;47071892-47072019@47067582-47073711	2	chr13:47068464-47068635;chr13:47071892-47072019	chr13:47067582-47068464;chr13:47068635-47071892;chr13:47072019-47073711;chr13:47067582-47073711	+	ENSMUSG00000038080	Kdm1b	annotated	119;232;178;0	1.0	118;160;161;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_920	MSE@chr13@49044374-49044418;49050484-49050582@49042866-49051357	2	chr13:49044374-49044418;chr13:49050484-49050582	chr13:49042866-49044374;chr13:49044418-49050484;chr13:49050582-49051357;chr13:49042866-49051357	-	ENSMUSG00000037989	Wnk2	annotated	334;13;31;0	1.0	439;51;44;1	0.994413407821229	-0.005586592178770999	inf;inf;inf	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	0.9850746268656716	0.4226497308103685
MSE_921	MSE@chr13@49050484-49050582;49051357-49051527@49044418-49052559	2	chr13:49050484-49050582;chr13:49051357-49051527	chr13:49044418-49050484;chr13:49050582-49051357;chr13:49051527-49052559;chr13:49044418-49052559	-	ENSMUSG00000037989	Wnk2	annotated	13;31;153;178	0.2694938440492476	51;44;163;248	0.25748502994011974	-0.012008814109127852	0.35514430491297644;0.9816138917262512;1.3077824498517956	0.0008956924125216954;1.0;0.07370255695075972	1.0	1.0	No	0.17164179104477612	0.364	0.46835443037974683	0.36134453781512604	0.1524163568773234	0.23404255319148937	0.4707525264392851
MSE_923	MSE@chr13@51654386-51654635;51655099-51655240@51652755-51656881	2	chr13:51654386-51654635;chr13:51655099-51655240	chr13:51652755-51654386;chr13:51654635-51655099;chr13:51655240-51656881;chr13:51652755-51656881	+	ENSMUSG00000035139	Secisbp2	annotated	164;232;256;0	1.0	210;105;234;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_924	MSE@chr13@51654496-51654635;51655099-51655240@51652755-51656881	2	chr13:51654496-51654635;chr13:51655099-51655240	chr13:51652755-51654496;chr13:51654635-51655099;chr13:51655240-51656881;chr13:51652755-51656881	+	ENSMUSG00000035139	Secisbp2	annotated	0;232;256;0	1.0	22;105;234;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_927	MSE@chr13@54523970-54526672;54528304-54528536@54504004-54529154	2	chr13:54523970-54526672;chr13:54528304-54528536	chr13:54504004-54523970;chr13:54526672-54528304;chr13:54528536-54529154;chr13:54504004-54529154	+	ENSMUSG00000043183	Simc1	annotated	34;53;56;0	1.0	34;81;54;1	0.9825581395348837	-0.01744186046511631	inf;inf;inf	1.0;1.0;0.4954954954954956	1.0	1.0	No	1.0	1.0		1.0	0.9464285714285714	1.0	0.4226497308103734
MSE_928	MSE@chr13@54523970-54526672;54528304-54528536;54529154-54529223@54504004-54537082	3	chr13:54523970-54526672;chr13:54528304-54528536;chr13:54529154-54529223	chr13:54504004-54523970;chr13:54526672-54528304;chr13:54528536-54529154;chr13:54529223-54537082;chr13:54504004-54537082	+	ENSMUSG00000043183	Simc1	annotated	34;53;56;44;3	0.9396984924623115	34;81;54;81;6	0.9124087591240876	-0.02728973333822393	2.0;1.308641975308642;2.074074074074074;1.0864197530864197	0.4836756529212636;1.0;0.4906133406687919;1.0	1.0	1.0	No	0.8636363636363636	1.0		0.7894736842105263	1.0	1.0	0.9851462685934973
MSE_929	MSE@chr13@54528304-54528536;54529154-54529223@54504004-54537082	2	chr13:54528304-54528536;chr13:54529154-54529223	chr13:54504004-54528304;chr13:54528536-54529154;chr13:54529223-54537082;chr13:54504004-54537082	+	ENSMUSG00000043183	Simc1	annotated	0;56;44;3	0.9174311926605505	0;54;81;6	0.8823529411764706	-0.03507825148407995	nan;2.074074074074074;1.0864197530864197	1.0;0.4906133406687919;1.0	1.0	1.0	No	0.8301886792452831	1.0		0.788235294117647	1.0	1.0	0.907263891135508
MSE_935	MSE@chr13@54564185-54564272;54564515-54564621@54561871-54565182	2	chr13:54564185-54564272;chr13:54564515-54564621	chr13:54561871-54564185;chr13:54564272-54564515;chr13:54564621-54565182;chr13:54561871-54565182	-	ENSMUSG00000025871	4833439L19Rik	annotated	1640;1846;2397;1105	0.6395955642530985	1328;1256;1218;767	0.622972308700639	-0.01662325555245947	0.8571934798015591;1.0201760959160735;1.3660098522167488	0.010418273746641933;0.7432033615489155;1.3065865518363354e-07	0.7432033615489155	1.0	No	0.6289978678038379	0.6955332725615314	0.5948905109489051	0.6315372424722663	0.6134574087329993	0.6191567369385885	0.5986450853232729
MSE_936	MSE@chr13@54645245-54645321;54648292-54648430@54641553-54649978	2	chr13:54645245-54645321;chr13:54648292-54648430	chr13:54641553-54645245;chr13:54645321-54648292;chr13:54648430-54649978;chr13:54641553-54649978	+	ENSMUSG00000025873	Faf2	annotated	1424;1508;1434;0	1.0	1126;1247;1240;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_940	MSE@chr13@55075258-55075458;55075756-55075994;55076302-55076407@55069807-55077403	3	chr13:55075258-55075458;chr13:55075756-55075994;chr13:55076302-55076407	chr13:55069807-55075258;chr13:55075458-55075756;chr13:55075994-55076302;chr13:55076407-55077403;chr13:55069807-55077403	-	ENSMUSG00000025878	Uimc1	unannotated	267;48;319;381;105	0.7073170731707317	283;10;257;289;71	0.7471059661620659	0.03978889299133426	0.6379606259464917;3.2457142857142856;0.8393181397072448;0.8914483440434997	0.011907780128123152;0.001345667117774247;0.33995908901392446;0.5489699496078263	0.5489699496078263	1.0	No	0.8562091503267973	0.9053254437869822	0.47266881028938906	0.7086092715231788	0.7980769230769231	0.7234567901234568	0.9930821416427146
MSE_941	MSE@chr13@55075258-55075458;55076302-55076407@55069807-55077403	2	chr13:55075258-55075458;chr13:55076302-55076407	chr13:55069807-55075258;chr13:55075458-55076302;chr13:55076407-55077403;chr13:55069807-55077403	-	ENSMUSG00000025878	Uimc1	unannotated	267;16;381;105	0.6782431052093973	283;60;289;71	0.7479289940828403	0.06968588887344296	0.6379606259464917;0.18031746031746032;0.8914483440434997	0.011907780128123152;1.1692889381382972e-08;0.5489699496078263	0.5489699496078263	1.0	No	0.828125	0.8902439024390244	0.46405228758169936	0.7546468401486989	0.7947882736156352	0.6877323420074349	0.904827964560712
MSE_942	MSE@chr13@55075258-55075990;55076298-55076407@55069807-55077403	2	chr13:55075258-55075990;chr13:55076298-55076407	chr13:55069807-55075258;chr13:55075990-55076298;chr13:55076407-55077403;chr13:55069807-55077403	-	ENSMUSG00000025878	Uimc1	annotated	267;0;381;105	0.6728971962616822	283;0;289;71	0.7286624203821657	0.05576522412048346	0.6379606259464917;nan;0.8914483440434997	0.011907780128123152;1.0;0.5489699496078263	1.0	1.0	No	0.8235294117647058	0.886435331230284	0.46405228758169936	0.7295081967213114	0.7849829351535836	0.6612903225806452	0.9969046035072586
MSE_943	MSE@chr13@55075258-55075994;55076302-55076407@55069807-55077403	2	chr13:55075258-55075994;chr13:55076302-55076407	chr13:55069807-55075258;chr13:55075994-55076302;chr13:55076407-55077403;chr13:55069807-55077403	-	ENSMUSG00000025878	Uimc1	annotated	267;319;381;105	0.7542901716068643	283;257;289;71	0.7955854126679462	0.041295241061081955	0.6379606259464917;0.8393181397072448;0.8914483440434997	0.011907780128123152;0.33995908901392446;0.5489699496078263	0.5489699496078263	1.0	No	0.888135593220339	0.9257731958762887	0.5099601593625498	0.7608695652173914	0.8388746803069055	0.776	0.9091009412126818
MSE_944	MSE@chr13@55113678-55113770;55115480-55115624@55113139-55122330	2	chr13:55113678-55113770;chr13:55115480-55115624	chr13:55113139-55113678;chr13:55113770-55115480;chr13:55115624-55122330;chr13:55113139-55122330	+	ENSMUSG00000021481	Zfp346	annotated	409;212;50;0	1.0	354;224;111;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_945	MSE@chr13@55115480-55115624;55122282-55122515@55113770-55132307	2	chr13:55115480-55115624;chr13:55122282-55122515	chr13:55113770-55115480;chr13:55115624-55122282;chr13:55122515-55132307;chr13:55113770-55132307	+	ENSMUSG00000021481	Zfp346	annotated	212;63;27;0	1.0	224;79;1;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_946	MSE@chr13@55115480-55115624;55122282-55122515@55113770-55130534	2	chr13:55115480-55115624;chr13:55122282-55122515	chr13:55113770-55115480;chr13:55115624-55122282;chr13:55122515-55130534;chr13:55113770-55130534	+	ENSMUSG00000021481	Zfp346	annotated	212;63;406;0	1.0	224;79;230;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_947	MSE@chr13@55115480-55115624;55122282-55122515;55130534-55130627@55113770-55132307	3	chr13:55115480-55115624;chr13:55122282-55122515;chr13:55130534-55130627	chr13:55113770-55115480;chr13:55115624-55122282;chr13:55122515-55130534;chr13:55130627-55132307;chr13:55113770-55132307	+	ENSMUSG00000021481	Zfp346	annotated	212;63;406;365;0	1.0	224;79;230;245;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_948	MSE@chr13@55115480-55115624;55122282-55122515;55130537-55130627@55113770-55132307	3	chr13:55115480-55115624;chr13:55122282-55122515;chr13:55130537-55130627	chr13:55113770-55115480;chr13:55115624-55122282;chr13:55122515-55130537;chr13:55130627-55132307;chr13:55113770-55132307	+	ENSMUSG00000021481	Zfp346	annotated	212;63;0;365;0	1.0	224;79;0;245;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_949	MSE@chr13@55115480-55115624;55122330-55122515@55113770-55130534	2	chr13:55115480-55115624;chr13:55122330-55122515	chr13:55113770-55115480;chr13:55115624-55122330;chr13:55122515-55130534;chr13:55113770-55130534	+	ENSMUSG00000021481	Zfp346	annotated	212;50;406;0	1.0	224;111;230;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_950	MSE@chr13@55115480-55115624;55122330-55122515;55130534-55130627@55113770-55132307	3	chr13:55115480-55115624;chr13:55122330-55122515;chr13:55130534-55130627	chr13:55113770-55115480;chr13:55115624-55122330;chr13:55122515-55130534;chr13:55130627-55132307;chr13:55113770-55132307	+	ENSMUSG00000021481	Zfp346	annotated	212;50;406;365;0	1.0	224;111;230;245;0	1.0	0.0	nan;nan;nan;nan	1.0;1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_951	MSE@chr13@55122282-55122515;55130534-55130627@55113770-55132307	2	chr13:55122282-55122515;chr13:55130534-55130627	chr13:55113770-55122282;chr13:55122515-55130534;chr13:55130627-55132307;chr13:55113770-55132307	+	ENSMUSG00000021481	Zfp346	annotated	53;406;365;0	1.0	25;230;245;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_952	MSE@chr13@55122330-55122515;55130534-55130627@55113770-55132307	2	chr13:55122330-55122515;chr13:55130534-55130627	chr13:55113770-55122330;chr13:55122515-55130534;chr13:55130627-55132307;chr13:55113770-55132307	+	ENSMUSG00000021481	Zfp346	annotated	9;406;365;0	1.0	5;230;245;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_953	MSE@chr13@55233895-55234030;55238690-55238862@55214150-55245518	2	chr13:55233895-55234030;chr13:55238690-55238862	chr13:55214150-55233895;chr13:55234030-55238690;chr13:55238862-55245518;chr13:55214150-55245518	+	ENSMUSG00000021488	Nsd1	annotated	485;225;202;0	1.0	308;228;222;0	1.0	0.0	nan;nan;nan	1.0;1.0;1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MSE_957	MSE@chr13@55549118-55549357;55549962-55550007@55543789-55550224	2	chr13:55549118-55549357;chr13:55549962-55550007	chr13:55543789-55549118;chr13:55549357-55549962;chr13:55550007-55550224;chr13:55543789-55550224	-	ENSMUSG00000021495	Fam193b	unannotated	373;80;87;44	0.8035714285714286	562;64;44;58	0.7938388625592416	-0.009732566012186972	0.8748786800388224;1.6477272727272727;2.606404958677686	0.525480405021242;0.0698332284733231;0.0005166867091392462	0.525480405021242	1.0	No	0.74	0.6836734693877551	1.0	0.9662921348314607	0.7073170731707317	0.7657266811279826	0.9687893320857924
