event_id	pos_id	exon_a	exon_b	exon_c	intron_a	strand	gene_id	gene_name	label	ref_junction_a	ref_junction_a_start	ref_junction_a_end	ref_PSI	alt_junction_a	alt_junction_a_start	alt_junction_a_end	alt_PSI	dPSI	OR_junction_a_start	p_junction_a_start	OR_junction_a_end	p_junction_a_end	p_maximum	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
RI_1971	RI@chr15@76649179-76656360	chr15:76648941-76649179	chr15:76656360-76656920	chr15:76648941-76656920	chr15:76649179-76656360	-	ENSMUSG00000053929	Cyhr1	unannotated	1001	290	164	0.18485342019543974	933	219	216	0.18904823989569752	0.004194819700257785	0.8102117751413682	0.03624989514899701	1.4130656419104384	0.002418842192651795	0.03624989514899701	0.10457641358919705	No	0.20799059929494712	0.1493212669683258	0.20110957004160887	0.17123287671232876	0.23210412147505424	0.18464730290456433	0.7254342467888486
RI_2705	RI@chr17@29373297-29373384	chr17:29373218-29373297	chr17:29373384-29373414	chr17:29373218-29373414	chr17:29373297-29373384	+	ENSMUSG00000024013	Fgd2	annotated	40	10	12	0.21568627450980393	103	9	5	0.06363636363636363	-0.1520499108734403	0.34951456310679613	0.03628906015784712	0.16181229773462782	0.0007791826868462071	0.03628906015784712	0.10457641358919705	No	0.0	0.22		0.012658227848101266	0.05	0.10891089108910891	0.7154075438569361
RI_2735	RI@chr17@32334696-32335111	chr17:32334588-32334696	chr17:32335111-32335623	chr17:32334588-32335623	chr17:32334696-32335111	-	ENSMUSG00000024045	Akap8	unannotated	339	263	149	0.3779816513761468	388	235	275	0.3965785381026439	0.018596886726497064	0.7806926423895575	0.03624629695756875	1.612554486957725	0.00015954858519682993	0.03624629695756875	0.10457641358919705	No	0.24079320113314448	0.3605220228384992	0.8548387096774194	0.43661971830985913	0.36977491961414793	0.3723849372384937	0.6722750347839708
RI_3879	RI@chr1@74362522-74362750	chr1:74362367-74362522	chr1:74362750-74362947	chr1:74362367-74362947	chr1:74362522-74362750	+	ENSMUSG00000073650	Catip	unannotated	38	66	62	0.6274509803921569	25	83	87	0.7727272727272727	0.14527629233511585	1.9115151515151516	0.0362932928839151	2.1329032258064515	0.01591177906089604	0.0362932928839151	0.10457641358919705	No	0.21518987341772153	0.8771929824561403	1.0	0.8987341772151899	0.4782608695652174	0.8105263157894737	0.9155126462742923
RI_4454	RI@chr2@30347104-30348555	chr2:30347081-30347104	chr2:30348555-30349604	chr2:30347081-30349604	chr2:30347104-30348555	-	ENSMUSG00000026860	Sh3glb2	unannotated	879	1164	398	0.47048192771084335	603	924	749	0.5811045501910386	0.11062262248019522	1.1571523824178078	0.036253830982466775	2.7432810820270506	2.8644723349874584e-36	0.036253830982466775	0.10457641358919705	No	0.4725568942436412	0.5475792988313857	0.4021818181818182	0.5873015873015873	0.5276752767527675	0.5987361769352291	0.13219632751181595
RI_4501	RI@chr2@34856557-34857638	chr2:34856448-34856557	chr2:34857638-34857829	chr2:34856448-34857829	chr2:34856557-34857638	-	ENSMUSG00000026869	Psmd5	annotated	1339	29	4	0.01217263002582073	1080	40	13	0.02394938996836873	0.011776759942548001	1.710089399744572	0.03627809799620491	4.0293981481481485	0.012292051901842353	0.03627809799620491	0.10457641358919705	No	0.010869565217391304	0.000856898029134533	0.035256410256410256	0.006060606060606061	0.025041736227045076	0.04182509505703422	0.5837161586142356
RI_6460	RI@chr7@110044734-110046162	chr7:110044618-110044734	chr7:110046162-110046251	chr7:110044618-110046251	chr7:110044734-110046162	+	ENSMUSG00000066232	Ipo7	annotated	618	43	0	0.033620015637216574	671	27	93	0.08207934336525308	0.0484593277280365	0.5783107475825737	0.03620922929509612	inf	9.635614212748487e-26	0.03620922929509612	0.10457641358919705	No	0.03755868544600939	0.0103397341211226	0.11363636363636363	0.10688836104513064	0.05734767025089606	0.08902691511387163	0.43982261633768555
RI_2839	RI@chr17@34905456-34905610	chr17:34905342-34905456	chr17:34905610-34906058	chr17:34905342-34906058	chr17:34905456-34905610	+	ENSMUSG00000013787	Ehmt2	unannotated	746	131	113	0.14055299539170507	704	79	76	0.09916826615483046	-0.04138472923687461	0.6390310548230396	0.003077703756252802	0.712691069991955	0.0363601869087211	0.0363601869087211	0.10468700765982801	No	0.17333333333333334	0.061391541609822645	0.22594142259414227	0.06719367588932806	0.12169312169312169	0.11045655375552282	0.38625217976105247
RI_8029	RI@chr9@41613481-41614744	chr9:41612560-41613481	chr9:41614744-41615185	chr9:41612560-41615185	chr9:41613481-41614744	+	ENSMUSG00000074415	Mir100hg	annotated	25	136	403	0.9151103565365025	6	188	251	0.9733924611973392	0.05828210466083672	5.759803921568627	4.053849362501022e-05	2.5951199338296114	0.036364661270211845	0.036364661270211845	0.10468700765982801	No	1.0	1.0	0.8554913294797688	1.0	1.0	0.9396984924623115	0.6321998754481479
RI_1714	RI@chr14@55505466-55505570	chr14:55505400-55505466	chr14:55505570-55505659	chr14:55505400-55505659	chr14:55505466-55505570	+	ENSMUSG00000022211	Carmil3	annotated	70	50	40	0.391304347826087	64	81	65	0.5328467153284672	0.1415423675023802	1.771875	0.026270916309002704	1.77734375	0.036394351399001455	0.036394351399001455	0.10473153720291002	No	0.3333333333333333	0.5643564356435643	0.0	0.7090909090909091	0.34545454545454546	0.5365853658536586	0.31103678295482207
RI_293	RI@chr10@80865707-80866052	chr10:80865608-80865707	chr10:80866052-80866129	chr10:80865608-80866129	chr10:80865707-80866052	+	ENSMUSG00000035206	Sppl2b	unannotated	442	26	4	0.03282275711159737	522	15	39	0.04918032786885246	0.016357570757255087	0.4885057471264368	0.036613189423887006	8.255747126436782	8.207668260980716e-07	0.036613189423887006	0.10532012770214998	No	0.014925373134328358	0.09649122807017543	0.0	0.02491103202846975	0.08163265306122448	0.0499194847020934	0.6893106666394727
RI_8140	RI@chr9@57758723-57760824	chr9:57758627-57758723	chr9:57760824-57761040	chr9:57758627-57761040	chr9:57758723-57760824	-	ENSMUSG00000032316	Clk3	annotated	1221	826	199	0.29564464955292763	1130	665	325	0.3046153846153846	0.008970735062456991	0.8699190040497975	0.03664626426450008	1.7646862631742786	7.985514281035366e-09	0.03664626426450008	0.10537410778749652	No	0.1836734693877551	0.36235955056179775	0.3155818540433925	0.2761394101876676	0.35515151515151516	0.29709035222052066	0.7310014087300293
RI_97	RI@chr10@13514874-13515117	chr10:13514707-13514874	chr10:13515117-13519035	chr10:13514707-13519035	chr10:13514874-13515117	+	ENSMUSG00000019810	Fuca2	annotated	526	1822	1786	0.7742489270386266	370	1538	1475	0.8028244071409539	0.028575480102327355	1.2000296674281306	0.01723720313687571	1.1740716080021791	0.036834537897091235	0.036834537897091235	0.10587413625065568	No	0.6898395721925134	0.7996853696906135	0.7909790979097909	0.8375209380234506	0.7561942517343905	0.8064516129032258	0.40786187488670905
RI_7262	RI@chr8@105845436-105846316	chr8:105845260-105845436	chr8:105846316-105846391	chr8:105845260-105846391	chr8:105845436-105846316	-	ENSMUSG00000036672	Cenpt	annotated	180	30	69	0.21568627450980393	181	52	130	0.33455882352941174	0.11887254901960781	1.723756906077348	0.036946790026916775	1.873648810953639	0.0005384988488522259	0.036946790026916775	0.10615534988615495	No	0.40397350993377484	0.1095890410958904	0.13580246913580246	0.19083969465648856	0.32051282051282054	0.4163424124513619	0.46848745142724824
RI_898	RI@chr11@77473200-77473281	chr11:77473011-77473200	chr11:77473281-77473411	chr11:77473011-77473411	chr11:77473200-77473281	-	ENSMUSG00000037907	Ankrd13b	annotated	0	27	55	1.0	6	32	66	0.8909090909090909	-0.10909090909090913	0.0	0.03700644609224725	0.0	0.03583187995530045	0.03700644609224725	0.10628528433046362	No	1.0	1.0	1.0	1.0	0.7222222222222222	0.9333333333333333	0.3038539925117685
RI_6508	RI@chr7@126377045-126377118	chr7:126376837-126377045	chr7:126377118-126377450	chr7:126376837-126377450	chr7:126377045-126377118	-	ENSMUSG00000030741	Spns1	annotated	6	2781	3139	0.9979770734996628	0	2256	2511	1.0	0.0020229265003371966	inf	0.03640664330863526	inf	0.0371258802424713	0.0371258802424713	0.10658673766298582	No	0.9912727272727273	1.0	1.0	1.0	1.0	1.0	0.42264973081037915
RI_2236	RI@chr16@17648960-17649730	chr16:17648795-17648960	chr16:17649730-17650074	chr16:17648795-17650074	chr16:17648960-17649730	+	ENSMUSG00000041617	Ccdc74a	unannotated	95	192	155	0.6461824953445066	52	162	148	0.748792270531401	0.1026097751868944	1.5414663461538463	0.03721226985713637	1.7444168734491314	0.008457733329210666	0.03721226985713637	0.10679312362741707	No	0.6944444444444444	0.7787610619469026	0.4251497005988024	0.7660818713450293	0.6491228070175439	0.813953488372093	0.420948091456195
RI_3554	RI@chr1@121117465-121119858	chr1:121117309-121117465	chr1:121119858-121124512	chr1:121117309-121124512	chr1:121117465-121119858	+	ENSMUSG00000097881	Celrr	unannotated	56	180	269	0.8003565062388592	39	56	114	0.6854838709677419	-0.11487263527111735	0.44672364672364673	0.0020366394836882637	0.6085215899342293	0.037447204439169574	0.037447204439169574	0.10742548246593094	No	0.9005524861878453	0.8947368421052632	0.5789473684210527	0.6349206349206349	1.0	0.6595744680851063	0.8751425237459123
RI_333	RI@chr10@82881948-82883914	chr10:82881723-82881948	chr10:82883914-82884006	chr10:82881723-82884006	chr10:82881948-82883914	+	ENSMUSG00000020250	Txnrd1	annotated	911	0	18	0.009782608695652175	837	12	6	0.010638297872340425	0.0008556891766882506	inf	0.0001524568757994115	0.3628036638789327	0.037482509261497744	0.037482509261497744	0.10748489026544758	No	0.0	0.03	0.0	0.0	0.013435700575815739	0.018302828618968387	0.9625566140522857
RI_497	RI@chr11@116674375-116675508	chr11:116674300-116674375	chr11:116675508-116675799	chr11:116674300-116675799	chr11:116674375-116675508	+	ENSMUSG00000020812	Snhg16	unannotated	307	145	151	0.3252747252747253	114	79	133	0.4818181818181818	0.15654345654345653	1.467211131276467	0.037622841223113976	2.3719646799116996	9.586214677951779e-08	0.037622841223113976	0.10776141686776014	No	0.3828996282527881	0.37894736842105264	0.18773946360153257	0.4774774774774775	0.5164835164835165	0.4421768707482993	0.11663699829001975
RI_6785	RI@chr7@19393700-19393776	chr7:19393630-19393700	chr7:19393776-19393919	chr7:19393630-19393919	chr7:19393700-19393776	+	ENSMUSG00000030400	Ercc2	unannotated	681	32	43	0.05219206680584551	510	40	101	0.12144702842377261	0.0692549616179271	1.6691176470588236	0.03762071502954188	3.1363885088919288	5.222044923645081e-10	0.03762071502954188	0.10776141686776014	No	0.04297994269340974	0.14496314496314497	0.0014684287812041115	0.05102040816326531	0.18143459915611815	0.14661654135338345	0.3357377572329841
RI_7791	RI@chr9@108449785-108450279	chr9:108449621-108449785	chr9:108450279-108450875	chr9:108449621-108450875	chr9:108449785-108450279	-	ENSMUSG00000032609	Klhdc8b	unannotated	47	207	39	0.7235294117647059	13	114	97	0.890295358649789	0.16676594688508317	1.9910813823857303	0.037621942724068796	8.992110453648916	1.1110404969633835e-10	0.037621942724068796	0.10776141686776014	No	0.49206349206349204	0.8532110091743119	0.7261904761904762	0.7317073170731707	0.9365079365079365	1.0	0.2143288709072041
RI_2570	RI@chr17@25780952-25781241	chr17:25780880-25780952	chr17:25781241-25781378	chr17:25780880-25781378	chr17:25780952-25781241	+	ENSMUSG00000002280	Ciao3	unannotated	656	154	328	0.2686733556298774	556	287	341	0.36091954022988504	0.09224618460000766	2.1988227599738392	4.278136171873024e-12	1.2266187050359711	0.03810595003372605	0.03810595003372605	0.10910272785706011	No	0.21518987341772153	0.30559540889526543	0.2621082621082621	0.2634338138925295	0.2835820895522388	0.5443478260869565	0.3747295539511985
RI_734	RI@chr11@60730435-60730583	chr11:60730283-60730435	chr11:60730583-60730792	chr11:60730283-60730792	chr11:60730435-60730583	+	ENSMUSG00000018599	Mief2	annotated	87	259	236	0.7399103139013453	47	214	295	0.8441127694859039	0.10420245558455854	1.5294504230674444	0.038179212279879	2.3138297872340425	2.8419884408666812e-05	0.038179212279879	0.10927000358687483	No	0.8294573643410853	0.7591973244147158	0.6680497925311203	0.864406779661017	0.8850574712643678	0.8009049773755657	0.16028693900337834
RI_7391	RI@chr8@13186979-13189623	chr8:13186883-13186979	chr8:13189623-13189747	chr8:13186883-13189747	chr8:13186979-13189623	-	ENSMUSG00000038515	Grtp1	unannotated	461	276	272	0.3727891156462585	349	436	261	0.4996415770609319	0.12685246141467338	2.086665836136373	1.6757242183088077e-12	1.267497471768077	0.03819631260597236	0.03819631260597236	0.10927647475927757	No	0.29465648854961835	0.5023696682464455	0.3638676844783715	0.634020618556701	0.3593314763231198	0.49691358024691357	0.3379601369999484
RI_1407	RI@chr13@55507366-55507488	chr13:55507330-55507366	chr13:55507488-55507624	chr13:55507330-55507624	chr13:55507366-55507488	-	ENSMUSG00000021493	Pdlim7	annotated	440	63	8	0.07465825446898001	358	32	26	0.07493540051679587	0.0002771460478158544	0.6242795069610713	0.03826736506215731	3.994413407821229	0.00032875167588524654	0.03826736506215731	0.10943723352144716	No	0.0	0.10914454277286136	0.08133971291866028	0.08710801393728224	0.1044776119402985	0.04195804195804196	0.7273253878522956
RI_3827	RI@chr1@52643236-52645261	chr1:52643168-52643236	chr1:52645261-52645486	chr1:52643168-52645486	chr1:52643236-52645261	+	ENSMUSG00000043015	Nemp2	unannotated	86	25	67	0.3484848484848485	52	50	69	0.5336322869955157	0.18514743851066717	3.3076923076923075	5.770346827599411e-05	1.7032146957520091	0.03843506835246091	0.03843506835246091	0.10984898939360493	No	0.6842105263157895	0.07228915662650602	1.0	0.52	0.504950495049505	0.6170212765957447	0.9017924065505692
RI_8061	RI@chr9@44697842-44697926	chr9:44697752-44697842	chr9:44697926-44698220	chr9:44697752-44698220	chr9:44697842-44697926	-	ENSMUSG00000048537	Phldb1	unannotated	190	163	54	0.36348408710217756	226	37	39	0.14393939393939395	-0.2195446931627836	0.19083555024702753	5.164668175219199e-18	0.6071779744346116	0.038441179476822365	0.038441179476822365	0.10984898939360493	No	0.14814814814814814	0.18128654970760233	0.5345911949685535	0.1791530944625407	0.14285714285714285	0.0392156862745098	0.30710578245595854
RI_2663	RI@chr17@27840506-27842270	chr17:27840464-27840506	chr17:27842270-27842378	chr17:27840464-27842378	chr17:27840506-27842270	+	ENSMUSG00000024217	Snrpc	annotated	3677	0	0	0.0	1874	6	3	0.0023955283470854403	0.0023955283470854403	inf	0.0014914506665441604	inf	0.03855807754280157	0.03855807754280157	0.11014029597563646	No	0.0	0.0	0.0	0.0	0.010146561443066516	0.0	0.42264973081037427
RI_7258	RI@chr8@105704760-105706566	chr8:105704635-105704760	chr8:105706566-105706738	chr8:105704635-105706738	chr8:105704760-105706566	-	ENSMUSG00000013155	Enkd1	annotated	685	6	16	0.015804597701149427	394	10	46	0.06635071090047394	0.05054611319932451	2.8976311336717426	0.03863260819056654	4.998413705583756	8.549578001515011e-09	0.03863260819056654	0.11031040198345561	No	0.06369426751592357	0.0024096385542168677	0.0015082956259426848	0.0427807486631016	0.058823529411764705	0.09580838323353294	0.17490548987666216
RI_1350	RI@chr13@3600062-3600192	chr13:3599939-3600062	chr13:3600192-3600334	chr13:3599939-3600334	chr13:3600062-3600192	-	ENSMUSG00000033799	Tasor2	annotated	37	0	0	0.0	47	12	7	0.168141592920354	0.168141592920354	inf	0.0028299434361179618	inf	0.03866255834935722	0.03866255834935722	0.1103531316607235	No	0.0	0.0		0.15789473684210525	0.07936507936507936	0.3548387096774194	0.13763747327686385
RI_3468	RI@chr19@6124188-6128049	chr19:6123830-6124188	chr19:6128049-6128656	chr19:6123830-6128656	chr19:6124188-6128049	-	ENSMUSG00000024787	Snx15	unannotated	657	29	0	0.021593447505584513	388	30	42	0.08490566037735849	0.06331221287177397	1.751688588695343	0.03871538901040902	inf	3.4157763690858895e-18	0.03871538901040902	0.11038913977220079	No	0.009900990099009901	0.06363636363636363	0.014115092290988056	0.13529411764705881	0.1038961038961039	0.02824858757062147	0.19343876751962463
RI_3499	RI@chr19@6955357-6955714	chr19:6955207-6955357	chr19:6955714-6955906	chr19:6955207-6955906	chr19:6955357-6955714	-	ENSMUSG00000024960	Plcb3	annotated	452	59	69	0.12403100775193798	342	27	28	0.07442489851150202	-0.04960610924043596	0.6048171275646744	0.038735135411646776	0.5363166370031358	0.008551774398020386	0.038735135411646776	0.11038913977220079	No	0.0027397260273972603	0.06166219839142091	0.35374149659863946	0.04119850187265917	0.05660377358490566	0.10382513661202186	0.5762383587933931
RI_3976	RI@chr1@92919326-92919562	chr1:92919184-92919326	chr1:92919562-92921133	chr1:92919184-92921133	chr1:92919326-92919562	+	ENSMUSG00000026269	Rnpepl1	unannotated	543	8	2	0.009124087591240875	442	16	65	0.08393782383419689	0.07481373624295601	2.4570135746606336	0.03870582435869116	39.9264705882353	1.860369780088879e-19	0.03870582435869116	0.11038913977220079	No	0.030927835051546393	0.0	0.0024096385542168677	0.11526479750778816	0.10185185185185185	0.0514018691588785	0.03745975029529799
RI_8054	RI@chr9@44412483-44412917	chr9:44410691-44412483	chr9:44412917-44413066	chr9:44410691-44413066	chr9:44412483-44412917	-	ENSMUSG00000043923	Ccdc84	unannotated	290	144	152	0.3378995433789954	248	167	232	0.44581005586592176	0.10791051248692635	1.3561267921146953	0.038720943814016744	1.784804753820034	1.862813701468294e-05	0.038720943814016744	0.11038913977220079	No	0.35454545454545455	0.39111111111111113	0.20388349514563106	0.42142857142857143	0.4134275618374558	0.4939759036144578	0.14498162954546845
RI_7853	RI@chr9@113878773-113879942	chr9:113878750-113878773	chr9:113879942-113880186	chr9:113878750-113880186	chr9:113878773-113879942	+	ENSMUSG00000033392	Clasp2	unannotated	167	103	447	0.6221719457013575	107	98	654	0.7784679089026915	0.156295963201334	1.4849832138644405	0.03924428452170159	2.283510004390642	1.7855627058882172e-09	0.03924428452170159	0.11179687087729613	No	0.6396396396396397	0.6957264957264957	0.012987012987012988	0.7	0.751219512195122	0.8630952380952381	0.27684765694750985
RI_5633	RI@chr5@122763953-122764260	chr5:122763774-122763953	chr5:122764260-122764302	chr5:122763774-122764302	chr5:122763953-122764260	-	ENSMUSG00000029471	Camkk2	annotated	0	192	104	1.0	4	150	81	0.9665271966527197	-0.03347280334728031	0.0	0.03839590694048357	0.0	0.03932022120079772	0.03932022120079772	0.111969879707144	No	1.0	1.0	1.0	1.0	1.0	0.9365079365079365	0.42264973081037627
RI_7256	RI@chr8@105704249-105704351	chr8:105704113-105704249	chr8:105704351-105704514	chr8:105704113-105704514	chr8:105704249-105704351	-	ENSMUSG00000013155	Enkd1	annotated	294	18	42	0.09259259259259259	170	21	52	0.17675544794188863	0.08416285534929605	2.0176470588235293	0.039390989718163225	2.1411764705882352	0.0011298041898822751	0.039390989718163225	0.11212804340338384	No	0.16279069767441862	0.08888888888888889	0.06930693069306931	0.15492957746478872	0.14285714285714285	0.2138728323699422	0.15632863939798466
